naamStudent,vak,type,zaal,dag,tijdslot
Ziya Rooijmans,Databases 2,werkcollege2,C1.112,donderdag,13.00–15.00 uur
Ziya Rooijmans,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Ziya Rooijmans,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
Ziya Rooijmans,Webprogrammeren en databases,werkcollege2,B0.201,maandag,09.00–11.00 uur
Rudy van de Pavert,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Hiba Boogert,Netwerken en systeembeveiliging,practicum1,A1.04,woensdag,13.00–15.00 uur
Hiba Boogert,Netwerken en systeembeveiliging,practicum2,C0.110,maandag,11.00–13.00 uur
Hiba Boogert,Netwerken en systeembeveiliging,practicum3,C1.112,maandag,13.00–15.00 uur
Hiba Boogert,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Hiba Boogert,Netwerken en systeembeveiliging,practicum4,A1.04,woensdag,13.00–15.00 uur
Pietro Dieperink,Technology for games,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Seyit Cleven,Heuristieken 2,hoorcollege1,A1.10,woensdag,09.00–11.00 uur
Seyit Cleven,Heuristieken 2,werkcollege1,B0.201,woensdag,11.00–13.00 uur
Javier Pruijmboom,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Tamar Jongbloed,Project Genetic Algorithms,practicum1,B0.201,dinsdag,13.00–15.00 uur
Tamar Jongbloed,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Tamar Jongbloed,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Tamar Jongbloed,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Tamar Jongbloed,Machine Learning,hoorcollege1,A1.04,vrijdag,15.00–17.00 uur
Tamar Jongbloed,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Tamar Jongbloed,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Tamar Jongbloed,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Tamar Jongbloed,Kansrekenen 2,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Tamar Jongbloed,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Tamar Jongbloed,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Tamar Jongbloed,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Tamar Jongbloed,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Tamar Jongbloed,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Tamar Jongbloed,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Tamar Jongbloed,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Tamar Jongbloed,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Tamar Jongbloed,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Tamar Jongbloed,Machine Learning,hoorcollege2,A1.04,vrijdag,15.00–17.00 uur
Desiree Potgieter,Algoritmen en complexiteit,werkcollege1,C0.110,donderdag,09.00–11.00 uur
Desiree Potgieter,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Desiree Potgieter,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Desiree Potgieter,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Desiree Potgieter,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Desiree Potgieter,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Desiree Potgieter,Algoritmen en complexiteit,werkcollege2,B0.201,donderdag,11.00–13.00 uur
Desiree Potgieter,Databases 2,werkcollege1,B0.201,maandag,15.00–17.00 uur
Desiree Potgieter,Algoritmen en complexiteit,practicum1,A1.10,donderdag,13.00–15.00 uur
Desiree Potgieter,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Desiree Potgieter,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Desiree Potgieter,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Desiree Potgieter,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Desiree Potgieter,Databases 2,werkcollege2,C1.112,donderdag,13.00–15.00 uur
Desiree Potgieter,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Desiree Potgieter,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
Noud Menke,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Noud Menke,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Noud Menke,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Noud Menke,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Noud Menke,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Noud Menke,Compilerbouw,practicum1,B0.201,vrijdag,13.00–15.00 uur
Noud Menke,Zoeken sturen en bewegen,practicum1,B0.201,donderdag,15.00–17.00 uur
Noud Menke,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Noud Menke,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Noud Menke,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Noud Menke,Compilerbouw,hoorcollege1,C0.110,donderdag,17.00–19.00 uur
Noud Menke,Compilerbouw,werkcollege1,C1.112,maandag,15.00–17.00 uur
Noud Menke,Compilerbouw,practicum2,B0.201,vrijdag,13.00–15.00 uur
Noud Menke,Compilerbouw,practicum3,C1.112,maandag,15.00–17.00 uur
Noud Menke,Zoeken sturen en bewegen,practicum2,B0.201,donderdag,15.00–17.00 uur
Noud Menke,Zoeken sturen en bewegen,practicum3,A1.04,donderdag,17.00–19.00 uur
Djamilla Wesselink,Zoeken sturen en bewegen,practicum1,B0.201,donderdag,15.00–17.00 uur
Djamilla Wesselink,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Djamilla Wesselink,Zoeken sturen en bewegen,practicum2,B0.201,donderdag,15.00–17.00 uur
Djamilla Wesselink,Zoeken sturen en bewegen,practicum3,A1.04,donderdag,17.00–19.00 uur
Mathe Luth,Analysemethoden en -technieken,hoorcollege1,C0.110,vrijdag,17.00–19.00 uur
Mathe Luth,Zoeken sturen en bewegen,practicum1,B0.201,donderdag,15.00–17.00 uur
Mathe Luth,Zoeken sturen en bewegen,practicum2,B0.201,donderdag,15.00–17.00 uur
Mathe Luth,Zoeken sturen en bewegen,practicum3,A1.04,donderdag,17.00–19.00 uur
Vanita Yusuf,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Emil Bergmans,Project Genetic Algorithms,practicum1,B0.201,dinsdag,13.00–15.00 uur
Emil Bergmans,Algoritmen en complexiteit,werkcollege1,C0.110,donderdag,09.00–11.00 uur
Emil Bergmans,Algoritmen en complexiteit,werkcollege2,B0.201,donderdag,11.00–13.00 uur
Emil Bergmans,Netwerken en systeembeveiliging,practicum1,A1.04,woensdag,13.00–15.00 uur
Emil Bergmans,Netwerken en systeembeveiliging,practicum2,C0.110,maandag,11.00–13.00 uur
Emil Bergmans,Netwerken en systeembeveiliging,practicum3,C1.112,maandag,13.00–15.00 uur
Emil Bergmans,Algoritmen en complexiteit,practicum1,A1.10,donderdag,13.00–15.00 uur
Emil Bergmans,Netwerken en systeembeveiliging,practicum4,A1.04,woensdag,13.00–15.00 uur
Emil Bergmans,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Emil Bergmans,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
Diemer Fokkens,Bioinformatica,werkcollege1,A1.10,maandag,11.00–13.00 uur
Diemer Fokkens,Bioinformatica,werkcollege2,B0.201,maandag,13.00–15.00 uur
Diemer Fokkens,Technology for games,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Diemer Fokkens,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Diemer Fokkens,Moderne Databases,hoorcollege2,A1.10,dinsdag,11.00–13.00 uur
Diemer Fokkens,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Diemer Fokkens,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Diemer Fokkens,Analysemethoden en -technieken,hoorcollege1,C0.110,vrijdag,17.00–19.00 uur
Diemer Fokkens,Bioinformatica,hoorcollege1,C1.112,maandag,09.00–11.00 uur
Diemer Fokkens,Bioinformatica,practicum1,C1.112,dinsdag,11.00–13.00 uur
Diemer Fokkens,Technology for games,werkcollege2,A1.04,dinsdag,13.00–15.00 uur
Diemer Fokkens,Technology for games,werkcollege3,C1.112,woensdag,15.00–17.00 uur
Diemer Fokkens,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Diemer Fokkens,Calculus 2,werkcollege2,A1.04,dinsdag,13.00–15.00 uur
Diemer Fokkens,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Diemer Fokkens,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Diemer Fokkens,Bioinformatica,werkcollege3,A1.04,maandag,15.00–17.00 uur
Diemer Fokkens,Bioinformatica,practicum2,A1.04,maandag,15.00–17.00 uur
Diemer Fokkens,Bioinformatica,practicum3,A1.08,dinsdag,09.00–11.00 uur
Diemer Fokkens,Bioinformatica,practicum4,C1.112,dinsdag,11.00–13.00 uur
Ferhan van der Gulik,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Ferhan van der Gulik,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Ferhan van der Gulik,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Ferhan van der Gulik,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Ferhan van der Gulik,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Siri Droge,Project Numerical Recipes,practicum1,A1.06,woensdag,09.00–11.00 uur
Siri Droge,Project Numerical Recipes,practicum2,A1.08,woensdag,11.00–13.00 uur
Tori Roeterdink,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Mellisa Leemburg,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Mellisa Leemburg,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Mellisa Leemburg,Advanced Heuristics,practicum1,A1.04,woensdag,11.00–13.00 uur
Mellisa Leemburg,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Mellisa Leemburg,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Mellisa Leemburg,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Mellisa Leemburg,Advanced Heuristics,practicum2,A1.06,woensdag,13.00–15.00 uur
Mellisa Leemburg,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Mellisa Leemburg,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Mellisa Leemburg,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Mellisa Leemburg,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Mellisa Leemburg,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Mellisa Leemburg,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Mellisa Leemburg,Advanced Heuristics,hoorcollege1,A1.08,dinsdag,15.00–17.00 uur
Faruk Haalboom,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Faruk Haalboom,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Nanette te Braak,Compilerbouw,practicum1,B0.201,vrijdag,13.00–15.00 uur
Nanette te Braak,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Nanette te Braak,Moderne Databases,werkcollege1,B0.201,donderdag,09.00–11.00 uur
Nanette te Braak,Moderne Databases,werkcollege2,A1.04,donderdag,11.00–13.00 uur
Nanette te Braak,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Nanette te Braak,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Nanette te Braak,Compilerbouw,hoorcollege1,C0.110,donderdag,17.00–19.00 uur
Nanette te Braak,Compilerbouw,werkcollege1,C1.112,maandag,15.00–17.00 uur
Nanette te Braak,Compilerbouw,werkcollege2,A1.04,dinsdag,13.00–15.00 uur
Nanette te Braak,Compilerbouw,practicum2,B0.201,vrijdag,13.00–15.00 uur
Nanette te Braak,Compilerbouw,practicum3,C1.112,maandag,15.00–17.00 uur
Nanette te Braak,Moderne Databases,werkcollege3,B0.201,donderdag,09.00–11.00 uur
Nanette te Braak,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Nanette te Braak,Architectuur en computerorganisatie,hoorcollege1,A1.10,maandag,17.00–19.00 uur
Andre Putters,Data Mining,werkcollege1,C1.112,woensdag,17.00–19.00 uur
Andre Putters,Autonomous Agents 2,practicum1,A1.06,maandag,09.00–11.00 uur
Andre Putters,Reflectie op de digitale cultuur,werkcollege1,A1.04,vrijdag,13.00–15.00 uur
Andre Putters,Data Mining,practicum1,A1.04,donderdag,13.00–15.00 uur
Andre Putters,Autonomous Agents 2,practicum2,A1.08,donderdag,15.00–17.00 uur
Andre Putters,Reflectie op de digitale cultuur,hoorcollege1,A1.10,vrijdag,09.00–11.00 uur
Andre Putters,Reflectie op de digitale cultuur,werkcollege2,B0.201,vrijdag,11.00–13.00 uur
Andre Putters,Data Mining,werkcollege2,A1.10,dinsdag,13.00–15.00 uur
Andre Putters,Data Mining,werkcollege3,A1.10,dinsdag,13.00–15.00 uur
Andre Putters,Data Mining,practicum2,A1.06,donderdag,15.00–17.00 uur
Andre Putters,Autonomous Agents 2,practicum3,A1.04,vrijdag,15.00–17.00 uur
Andre Putters,Heuristieken 1,werkcollege1,B0.201,dinsdag,15.00–17.00 uur
Andre Putters,Technology for games,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Andre Putters,Data Mining,werkcollege4,A1.10,dinsdag,13.00–15.00 uur
Andre Putters,Data Mining,practicum3,A1.04,donderdag,13.00–15.00 uur
Andre Putters,Autonomous Agents 2,hoorcollege1,C1.112,vrijdag,11.00–13.00 uur
Andre Putters,Autonomous Agents 2,werkcollege1,B0.201,vrijdag,15.00–17.00 uur
Andre Putters,Autonomous Agents 2,practicum4,C0.110,maandag,13.00–15.00 uur
Andre Putters,Heuristieken 1,hoorcollege1,A1.10,dinsdag,13.00–15.00 uur
Andre Putters,Heuristieken 1,werkcollege2,A1.04,dinsdag,15.00–17.00 uur
Andre Putters,Data Mining,hoorcollege1,A1.04,woensdag,17.00–19.00 uur
Andre Putters,Data Mining,werkcollege5,A1.10,dinsdag,13.00–15.00 uur
Andre Putters,Data Mining,werkcollege6,A1.10,dinsdag,13.00–15.00 uur
Andre Putters,Autonomous Agents 2,werkcollege2,A1.10,vrijdag,13.00–15.00 uur
Andre Putters,Autonomous Agents 2,werkcollege3,A1.04,vrijdag,17.00–19.00 uur
Andre Putters,Autonomous Agents 2,practicum5,A1.08,donderdag,15.00–17.00 uur
Elske van Suijlekom,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Elske van Suijlekom,Heuristieken 1,werkcollege1,B0.201,dinsdag,15.00–17.00 uur
Elske van Suijlekom,Moderne Databases,hoorcollege2,A1.10,dinsdag,11.00–13.00 uur
Elske van Suijlekom,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Elske van Suijlekom,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Elske van Suijlekom,Moderne Databases,practicum2,B0.201,dinsdag,15.00–17.00 uur
Elske van Suijlekom,Heuristieken 1,werkcollege2,B0.201,dinsdag,15.00–17.00 uur
Elske van Suijlekom,Technology for games,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Elske van Suijlekom,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Elske van Suijlekom,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Elske van Suijlekom,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Elske van Suijlekom,Moderne Databases,practicum3,A1.06,donderdag,13.00–15.00 uur
Elske van Suijlekom,Heuristieken 1,werkcollege3,A1.04,dinsdag,15.00–17.00 uur
Wiert Becht,Project Numerical Recipes,practicum1,A1.06,woensdag,09.00–11.00 uur
Wiert Becht,Project Numerical Recipes,practicum2,A1.08,woensdag,11.00–13.00 uur
Johanne Holstein,Netwerken en systeembeveiliging,practicum1,A1.04,woensdag,13.00–15.00 uur
Johanne Holstein,Netwerken en systeembeveiliging,practicum2,C0.110,maandag,11.00–13.00 uur
Johanne Holstein,Netwerken en systeembeveiliging,practicum3,C1.112,maandag,13.00–15.00 uur
Johanne Holstein,Compilerbouw practicum,practicum1,A1.08,vrijdag,11.00–13.00 uur
Johanne Holstein,Compilerbouw practicum,practicum2,C0.110,vrijdag,13.00–15.00 uur
Johanne Holstein,Netwerken en systeembeveiliging,practicum4,A1.04,woensdag,13.00–15.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege1,C1.112,maandag,17.00–19.00 uur
Titia Korbee,Collectieve Intelligentie,practicum1,A1.06,dinsdag,15.00–17.00 uur
Titia Korbee,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Titia Korbee,Project Numerical Recipes,practicum1,A1.10,woensdag,13.00–15.00 uur
Titia Korbee,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Titia Korbee,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Titia Korbee,Programmeren in Java 2,practicum4,A1.10,woensdag,13.00–15.00 uur
Titia Korbee,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Titia Korbee,Programmeren in Java 2,practicum6,A1.04,maandag,17.00–19.00 uur
Titia Korbee,Compilerbouw,practicum1,B0.201,vrijdag,13.00–15.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege2,B0.201,dinsdag,11.00–13.00 uur
Titia Korbee,Collectieve Intelligentie,practicum2,A1.06,dinsdag,17.00–19.00 uur
Titia Korbee,Project Numerical Recipes,practicum2,A1.06,woensdag,09.00–11.00 uur
Titia Korbee,Netwerken en systeembeveiliging,practicum1,A1.04,woensdag,13.00–15.00 uur
Titia Korbee,Netwerken en systeembeveiliging,practicum2,C0.110,maandag,11.00–13.00 uur
Titia Korbee,Netwerken en systeembeveiliging,practicum3,C1.112,maandag,13.00–15.00 uur
Titia Korbee,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,15.00–17.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege3,A1.10,woensdag,11.00–13.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
Titia Korbee,Collectieve Intelligentie,practicum3,A1.06,dinsdag,17.00–19.00 uur
Titia Korbee,Project Numerical Recipes,practicum3,A1.08,woensdag,11.00–13.00 uur
Titia Korbee,Programmeren in Java 2,practicum7,A1.10,dinsdag,13.00–15.00 uur
Titia Korbee,Programmeren in Java 2,practicum8,A1.10,woensdag,13.00–15.00 uur
Titia Korbee,Programmeren in Java 2,practicum9,A1.04,maandag,17.00–19.00 uur
Titia Korbee,Compilerbouw,hoorcollege1,C0.110,donderdag,17.00–19.00 uur
Titia Korbee,Compilerbouw,werkcollege1,C1.112,maandag,15.00–17.00 uur
Titia Korbee,Compilerbouw,werkcollege2,A1.04,dinsdag,13.00–15.00 uur
Titia Korbee,Compilerbouw,practicum2,B0.201,vrijdag,13.00–15.00 uur
Titia Korbee,Compilerbouw,practicum3,C1.112,maandag,15.00–17.00 uur
Titia Korbee,Netwerken en systeembeveiliging,practicum4,A1.04,woensdag,13.00–15.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege5,A1.10,woensdag,11.00–13.00 uur
Titia Korbee,Collectieve Intelligentie,practicum4,A1.04,dinsdag,13.00–15.00 uur
Titia Korbee,Collectieve Intelligentie,practicum5,A1.08,dinsdag,17.00–19.00 uur
Taeke Renes,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Taeke Renes,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Taeke Renes,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Taeke Renes,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Taeke Renes,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Taeke Renes,Compilerbouw practicum,practicum1,A1.08,vrijdag,11.00–13.00 uur
Taeke Renes,Compilerbouw practicum,practicum2,C0.110,vrijdag,13.00–15.00 uur
Taeke Renes,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Taeke Renes,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Taeke Renes,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Btissam van den Boer,Technology for games,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Rika Buizer,Technology for games,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Rika Buizer,Informatie- en organisatieontwerp,werkcollege1,A1.04,dinsdag,11.00–13.00 uur
Rika Buizer,Informatie- en organisatieontwerp,hoorcollege1,B0.201,dinsdag,09.00–11.00 uur
Rika Buizer,Informatie- en organisatieontwerp,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Rika Buizer,Informatie- en organisatieontwerp,werkcollege3,A1.06,dinsdag,13.00–15.00 uur
Rika Buizer,Informatie- en organisatieontwerp,practicum1,C0.110,dinsdag,11.00–13.00 uur
Fredrika Lopez,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Fredrika Lopez,Algoritmen en complexiteit,werkcollege1,C0.110,donderdag,09.00–11.00 uur
Fredrika Lopez,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Fredrika Lopez,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Fredrika Lopez,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Fredrika Lopez,Algoritmen en complexiteit,werkcollege2,B0.201,donderdag,11.00–13.00 uur
Fredrika Lopez,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Fredrika Lopez,Algoritmen en complexiteit,practicum1,A1.10,donderdag,13.00–15.00 uur
Fredrika Lopez,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Fredrika Lopez,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Fredrika Lopez,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Fredrika Lopez,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
Thijn Kooyman,Compilerbouw,practicum1,B0.201,vrijdag,13.00–15.00 uur
Thijn Kooyman,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Thijn Kooyman,Compilerbouw,hoorcollege1,C0.110,donderdag,17.00–19.00 uur
Thijn Kooyman,Compilerbouw,werkcollege1,C1.112,maandag,15.00–17.00 uur
Thijn Kooyman,Compilerbouw,werkcollege2,A1.04,dinsdag,13.00–15.00 uur
Thijn Kooyman,Compilerbouw,practicum2,B0.201,vrijdag,13.00–15.00 uur
Thijn Kooyman,Compilerbouw,practicum3,C1.112,maandag,15.00–17.00 uur
Xiao Schijvenaars,Machine Learning,hoorcollege1,A1.04,vrijdag,15.00–17.00 uur
Jarik Blikman,Data Mining,werkcollege1,C1.112,woensdag,17.00–19.00 uur
Jarik Blikman,Bioinformatica,werkcollege1,A1.10,maandag,11.00–13.00 uur
Jarik Blikman,Bioinformatica,werkcollege2,B0.201,maandag,13.00–15.00 uur
Jarik Blikman,Bioinformatica,werkcollege3,B0.201,maandag,13.00–15.00 uur
Jarik Blikman,Interactie-ontwerp,hoorcollege1,C0.110,vrijdag,09.00–11.00 uur
Jarik Blikman,Data Mining,practicum1,A1.04,donderdag,13.00–15.00 uur
Jarik Blikman,Data Mining,practicum2,A1.06,donderdag,15.00–17.00 uur
Jarik Blikman,Netwerken en systeembeveiliging,practicum1,A1.04,woensdag,13.00–15.00 uur
Jarik Blikman,Netwerken en systeembeveiliging,practicum2,C0.110,maandag,11.00–13.00 uur
Jarik Blikman,Netwerken en systeembeveiliging,practicum3,C1.112,maandag,13.00–15.00 uur
Jarik Blikman,Bioinformatica,hoorcollege1,C1.112,maandag,09.00–11.00 uur
Jarik Blikman,Bioinformatica,practicum1,C1.112,dinsdag,11.00–13.00 uur
Jarik Blikman,Heuristieken 2,hoorcollege1,A1.10,woensdag,09.00–11.00 uur
Jarik Blikman,Heuristieken 2,werkcollege1,A1.04,woensdag,13.00–15.00 uur
Jarik Blikman,Data Mining,practicum3,A1.04,donderdag,13.00–15.00 uur
Jarik Blikman,Netwerken en systeembeveiliging,practicum4,A1.04,woensdag,13.00–15.00 uur
Jarik Blikman,Bioinformatica,werkcollege4,A1.04,maandag,15.00–17.00 uur
Jarik Blikman,Bioinformatica,practicum2,A1.04,maandag,15.00–17.00 uur
Jarik Blikman,Bioinformatica,practicum3,A1.08,dinsdag,09.00–11.00 uur
Jarik Blikman,Bioinformatica,practicum4,C1.112,dinsdag,11.00–13.00 uur
Jarik Blikman,Heuristieken 2,werkcollege2,B0.201,woensdag,11.00–13.00 uur
Jarik Blikman,Data Mining,hoorcollege1,A1.04,woensdag,17.00–19.00 uur
Jarik Blikman,Data Mining,werkcollege2,A1.10,dinsdag,13.00–15.00 uur
Jarik Blikman,Data Mining,werkcollege3,A1.10,dinsdag,13.00–15.00 uur
Lysbeth Keuken,Compilerbouw,practicum1,B0.201,vrijdag,13.00–15.00 uur
Lysbeth Keuken,Project Numerical Recipes,practicum1,A1.06,woensdag,09.00–11.00 uur
Lysbeth Keuken,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Lysbeth Keuken,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Lysbeth Keuken,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Lysbeth Keuken,Project Numerical Recipes,practicum2,A1.08,woensdag,11.00–13.00 uur
Lysbeth Keuken,Compilerbouw,hoorcollege1,C0.110,donderdag,17.00–19.00 uur
Lysbeth Keuken,Compilerbouw,werkcollege1,C1.112,maandag,15.00–17.00 uur
Lysbeth Keuken,Compilerbouw,practicum2,B0.201,vrijdag,13.00–15.00 uur
Lysbeth Keuken,Compilerbouw,practicum3,C1.112,maandag,15.00–17.00 uur
Lysbeth Keuken,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Lysbeth Keuken,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Evi Appel,Collectieve Intelligentie,werkcollege1,C1.112,maandag,17.00–19.00 uur
Evi Appel,Collectieve Intelligentie,practicum1,A1.06,dinsdag,15.00–17.00 uur
Evi Appel,Collectieve Intelligentie,werkcollege2,B0.201,dinsdag,11.00–13.00 uur
Evi Appel,Collectieve Intelligentie,practicum2,A1.06,dinsdag,17.00–19.00 uur
Evi Appel,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,15.00–17.00 uur
Evi Appel,Collectieve Intelligentie,werkcollege3,A1.10,woensdag,11.00–13.00 uur
Evi Appel,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
