naamStudent,vak,type,zaal,dag,tijdslot
Nanette te Braak,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Nanette te Braak,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Nanette te Braak,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Nanette te Braak,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Nanette te Braak,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Nanette te Braak,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Nanette te Braak,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Andre Putters,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Andre Putters,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Andre Putters,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Andre Putters,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Andre Putters,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Andre Putters,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Titia Korbee,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Titia Korbee,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Titia Korbee,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Titia Korbee,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Titia Korbee,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Titia Korbee,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Titia Korbee,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Titia Korbee,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Titia Korbee,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Titia Korbee,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Titia Korbee,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Titia Korbee,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Titia Korbee,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Titia Korbee,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Rika Buizer,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Rika Buizer,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Rika Buizer,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Rika Buizer,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Rika Buizer,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Fredrika Lopez,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Fredrika Lopez,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Fredrika Lopez,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Fredrika Lopez,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Fredrika Lopez,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Thijn Kooyman,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Thijn Kooyman,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Thijn Kooyman,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Thijn Kooyman,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Thijn Kooyman,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Thijn Kooyman,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Jarik Blikman,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Jarik Blikman,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Jarik Blikman,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Jarik Blikman,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Jarik Blikman,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Jarik Blikman,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Jarik Blikman,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Jarik Blikman,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Jarik Blikman,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Lysbeth Keuken,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Lysbeth Keuken,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Lysbeth Keuken,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Lysbeth Keuken,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Lysbeth Keuken,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Lysbeth Keuken,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Evi Appel,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Evi Appel,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Evi Appel,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Evi Appel,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Evi Appel,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Evi Appel,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Evi Appel,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Evi Appel,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Evi Appel,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Evi Appel,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Evi Appel,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Casimir Overbeeke,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Casimir Overbeeke,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Casimir Overbeeke,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Casimir Overbeeke,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Casimir Overbeeke,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Casimir Overbeeke,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Casimir Overbeeke,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Casimir Overbeeke,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Casimir Overbeeke,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Casimir Overbeeke,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Casimir Overbeeke,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Yde Christiaens,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Yde Christiaens,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Yde Christiaens,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Aidan van Iwaarden,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Aidan van Iwaarden,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Aidan van Iwaarden,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Aidan van Iwaarden,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Aidan van Iwaarden,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Aidan van Iwaarden,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Servet Sijmons,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Servet Sijmons,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Servet Sijmons,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Geerte van der Meij,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Geerte van der Meij,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Geerte van der Meij,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Geerte van der Meij,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Geerte van der Meij,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Geerte van der Meij,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Geerte van der Meij,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Geerte van der Meij,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Geerte van der Meij,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Geerte van der Meij,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Geerte van der Meij,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Geerte van der Meij,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Geerte van der Meij,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Geerte van der Meij,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Geerte van der Meij,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Geerte van der Meij,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Geerte van der Meij,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Geerte van der Meij,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Geerte van der Meij,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Geerte van der Meij,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Geerte van der Meij,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Geerte van der Meij,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Frederic IJkema,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Frederic IJkema,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Frederic IJkema,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Frederic IJkema,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Frederic IJkema,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Marise Zonneveld,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Marise Zonneveld,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Marise Zonneveld,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Marise Zonneveld,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Marise Zonneveld,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Marise Zonneveld,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Ans van Montfort,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Ans van Montfort,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Ans van Montfort,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Ans van Montfort,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Ans van Montfort,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Ans van Montfort,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Tea Horstink,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Tea Horstink,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Tea Horstink,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Tea Horstink,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Tea Horstink,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Tea Horstink,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Sanne Lentz,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Sanne Lentz,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Raven Elissen,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Raven Elissen,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Raven Elissen,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Emme Udo,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Emme Udo,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Emme Udo,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Emme Udo,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Emme Udo,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Emme Udo,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Emme Udo,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Emme Udo,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Emme Udo,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Emme Udo,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Emme Udo,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Yun van der Vleuten,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Yun van der Vleuten,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Yun van der Vleuten,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Yun van der Vleuten,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Yun van der Vleuten,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Yanick Abbing,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Yanick Abbing,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Yanick Abbing,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Yanick Abbing,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Yanick Abbing,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Yanick Abbing,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Yanick Abbing,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Yanick Abbing,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Yanick Abbing,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Yanick Abbing,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Yanick Abbing,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Rins Oosterbeek,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Rins Oosterbeek,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Rins Oosterbeek,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Rins Oosterbeek,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Rins Oosterbeek,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Rins Oosterbeek,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Rins Oosterbeek,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Rins Oosterbeek,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Rins Oosterbeek,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Rins Oosterbeek,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Rins Oosterbeek,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Lenne Boateng,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Lenne Boateng,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Lenne Boateng,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Lenne Boateng,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Lenne Boateng,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Lenne Boateng,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Jorike Coenen,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Jorike Coenen,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Jorike Coenen,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Jorike Coenen,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Jorike Coenen,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Jorike Coenen,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Demelza van Kommer,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Demelza van Kommer,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Demelza van Kommer,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Ycel van Kasteel,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Ycel van Kasteel,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Ycel van Kasteel,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Ycel van Kasteel,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Ycel van Kasteel,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Karolina Roodbeen,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Karolina Roodbeen,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Karolina Roodbeen,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Karolina Roodbeen,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Karolina Roodbeen,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Karolina Roodbeen,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Karolina Roodbeen,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Karolina Roodbeen,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Karolina Roodbeen,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Karolina Roodbeen,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Karolina Roodbeen,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Christiana Siero,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Christiana Siero,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Christiana Siero,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Christiana Siero,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Christiana Siero,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Christiana Siero,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Christiana Siero,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Christiana Siero,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Christiana Siero,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Christiana Siero,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Christiana Siero,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Jenske Jongejan,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Jenske Jongejan,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Jenske Jongejan,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Jenske Jongejan,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Jenske Jongejan,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Jenske Jongejan,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Jenske Jongejan,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Jenske Jongejan,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Jenske Jongejan,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Jenske Jongejan,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Jenske Jongejan,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Jetty van Putten,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Jetty van Putten,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Jetty van Putten,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Jetty van Putten,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Jetty van Putten,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Jetty van Putten,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Jetty van Putten,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Jetty van Putten,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Jetty van Putten,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Jetty van Putten,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Jetty van Putten,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Jetty van Putten,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Jetty van Putten,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Jetty van Putten,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Agelo van der Meer,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Agelo van der Meer,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Agelo van der Meer,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Agelo van der Meer,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Agelo van der Meer,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Eleanora Rovers,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Eleanora Rovers,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Eleanora Rovers,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Eleanora Rovers,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Eleanora Rovers,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Eleanora Rovers,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Eleanora Rovers,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Eleanora Rovers,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Eleanora Rovers,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Tom Truijen,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Tom Truijen,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Tom Truijen,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Tom Truijen,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Tom Truijen,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Tom Truijen,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Fatime Rodenburg,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Fatime Rodenburg,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Fatime Rodenburg,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Fatime Rodenburg,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Fatime Rodenburg,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Fatime Rodenburg,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Fatime Rodenburg,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Fatime Rodenburg,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Fatime Rodenburg,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Fatime Rodenburg,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Fatime Rodenburg,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Fatime Rodenburg,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Fatime Rodenburg,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Fatime Rodenburg,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Dragana van Ruitenbeek,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Dragana van Ruitenbeek,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Dragana van Ruitenbeek,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Dragana van Ruitenbeek,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Dragana van Ruitenbeek,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Dragana van Ruitenbeek,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Christal Hoogerbrugge,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Christal Hoogerbrugge,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Christal Hoogerbrugge,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Christal Hoogerbrugge,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Christal Hoogerbrugge,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Christal Hoogerbrugge,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Christal Hoogerbrugge,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
